Date,ProductName,DeliveredAlwaysbest,DeliveredTop,DeliveredColMart,DemandAlwaysbest,DemandTop,DemandColMart
2019-01-16,Fressie Orange 1 liter,34800,0,0,34800,0,0
2019-01-16,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-16,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-16,Fressie Orange PET,0,0,0,0,0,0
2019-01-16,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-16,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-17,Fressie Orange 1 liter,0,0,60000,0,0,60000
2019-01-17,Fressie Orange/Mango 1 liter,0,0,0,0,0,4200
2019-01-17,Fressie Orange/C-power PET,2880,5760,0,2880,5760,0
2019-01-17,Fressie Orange PET,0,0,48960,0,0,48960
2019-01-17,Fressie Orange/Mango PET,0,11520,11520,0,11520,11520
2019-01-17,Fressie Orange/Mango+C 1L,12000,0,18600,12000,0,18600
2019-01-18,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-18,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-18,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-18,Fressie Orange PET,34560,0,0,34560,0,0
2019-01-18,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-18,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-21,Fressie Orange 1 liter,35400,0,0,35400,0,0
2019-01-21,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-21,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-01-21,Fressie Orange PET,0,155520,0,0,155520,0
2019-01-21,Fressie Orange/Mango PET,2880,0,0,2880,0,0
2019-01-21,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-22,Fressie Orange 1 liter,0,0,44400,0,0,44400
2019-01-22,Fressie Orange/Mango 1 liter,0,0,0,3000,0,0
2019-01-22,Fressie Orange/C-power PET,0,5760,5760,0,5760,5760
2019-01-22,Fressie Orange PET,0,14400,0,0,14400,0
2019-01-22,Fressie Orange/Mango PET,0,0,5760,0,0,5760
2019-01-22,Fressie Orange/Mango+C 1L,26400,0,0,26400,0,0
2019-01-23,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-23,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-23,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-23,Fressie Orange PET,0,0,0,0,0,0
2019-01-23,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-23,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-24,Fressie Orange 1 liter,41400,0,0,41400,0,0
2019-01-24,Fressie Orange/Mango 1 liter,0,0,0,0,0,4200
2019-01-24,Fressie Orange/C-power PET,1093,0,0,2880,0,0
2019-01-24,Fressie Orange PET,17280,0,72000,17280,0,72000
2019-01-24,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-24,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-25,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-25,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-25,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-01-25,Fressie Orange PET,0,14400,0,0,14400,0
2019-01-25,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-25,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-28,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-28,Fressie Orange/Mango 1 liter,0,0,0,1800,0,0
2019-01-28,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-28,Fressie Orange PET,0,31680,0,0,31680,0
2019-01-28,Fressie Orange/Mango PET,0,0,8640,0,0,8640
2019-01-28,Fressie Orange/Mango+C 1L,0,0,67200,0,0,67200
2019-01-29,Fressie Orange 1 liter,0,0,258000,0,0,258000
2019-01-29,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-29,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-01-29,Fressie Orange PET,0,0,0,0,0,0
2019-01-29,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-29,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-30,Fressie Orange 1 liter,39600,0,0,39600,0,0
2019-01-30,Fressie Orange/Mango 1 liter,0,0,4200,0,0,4200
2019-01-30,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-30,Fressie Orange PET,0,0,89280,0,0,89280
2019-01-30,Fressie Orange/Mango PET,5760,8640,0,5760,8640,0
2019-01-30,Fressie Orange/Mango+C 1L,6000,0,0,6000,0,0
2019-01-31,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-31,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-31,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-31,Fressie Orange PET,20160,0,0,20160,0,0
2019-01-31,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-31,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-01,Fressie Orange 1 liter,0,0,61800,0,0,61800
2019-07-01,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-01,Fressie Orange/C-power PET,5760,2880,5760,5760,2880,5760
2019-07-01,Fressie Orange PET,0,51840,0,0,51840,0
2019-07-01,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-07-01,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-02,Fressie Orange 1 liter,22800,0,0,22800,0,0
2019-07-02,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-02,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-02,Fressie Orange PET,14400,0,0,14400,0,0
2019-07-02,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-07-02,Fressie Orange/Mango+C 1L,14400,0,0,14400,0,0
2019-07-03,Fressie Orange 1 liter,37200,0,0,37200,0,0
2019-07-03,Fressie Orange/Mango 1 liter,0,0,3000,0,0,3000
2019-07-03,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-03,Fressie Orange PET,0,25920,25920,0,25920,25920
2019-07-03,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-03,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-04,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-04,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-04,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-04,Fressie Orange PET,0,0,0,0,0,0
2019-07-04,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-04,Fressie Orange/Mango+C 1L,14400,0,0,14400,0,0
2019-07-05,Fressie Orange 1 liter,0,0,42600,0,0,42600
2019-07-05,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-05,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-05,Fressie Orange PET,0,0,0,0,0,0
2019-07-05,Fressie Orange/Mango PET,0,14400,0,0,14400,0
2019-07-05,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-08,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-08,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-08,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-07-08,Fressie Orange PET,0,34560,0,0,34560,0
2019-07-08,Fressie Orange/Mango PET,0,0,5760,0,0,5760
2019-07-08,Fressie Orange/Mango+C 1L,0,0,21000,0,0,21000
2019-07-09,Fressie Orange 1 liter,34800,0,0,34800,0,0
2019-07-09,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-07-09,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-09,Fressie Orange PET,0,0,0,0,0,0
2019-07-09,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-09,Fressie Orange/Mango+C 1L,13200,0,0,13200,0,0
2019-07-10,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-10,Fressie Orange/Mango 1 liter,0,0,1800,0,0,1800
2019-07-10,Fressie Orange/C-power PET,0,5760,0,0,5760,0
2019-07-10,Fressie Orange PET,20160,0,28800,20160,0,28800
2019-07-10,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-10,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-11,Fressie Orange 1 liter,0,0,55200,0,0,55200
2019-07-11,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-11,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-11,Fressie Orange PET,0,31680,0,0,31680,0
2019-07-11,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-11,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-12,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-12,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-12,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-12,Fressie Orange PET,25920,0,0,25920,0,0
2019-07-12,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-12,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-15,Fressie Orange 1 liter,0,0,45600,0,0,45600
2019-07-15,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-07-15,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-15,Fressie Orange PET,0,0,23040,0,0,23040
2019-07-15,Fressie Orange/Mango PET,0,5760,0,0,5760,0
2019-07-15,Fressie Orange/Mango+C 1L,10800,0,0,10800,0,0
2019-07-16,Fressie Orange 1 liter,49800,0,0,49800,0,0
2019-07-16,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-16,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-16,Fressie Orange PET,0,0,0,0,0,0
2019-07-16,Fressie Orange/Mango PET,2880,0,0,2880,0,0
2019-07-16,Fressie Orange/Mango+C 1L,9841,0,30560,11400,0,35400
2019-07-17,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-17,Fressie Orange/Mango 1 liter,0,0,4800,0,0,4800
2019-07-17,Fressie Orange/C-power PET,0,2880,8640,0,2880,8640
2019-07-17,Fressie Orange PET,25920,0,0,25920,0,0
2019-07-17,Fressie Orange/Mango PET,0,0,8640,0,0,8640
2019-07-17,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-18,Fressie Orange 1 liter,0,0,60000,0,0,60000
2019-07-18,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-18,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-07-18,Fressie Orange PET,0,0,0,0,0,0
2019-07-18,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-18,Fressie Orange/Mango+C 1L,0,0,0,12000,0,0
2019-07-19,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-19,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-19,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-19,Fressie Orange PET,0,31680,0,0,31680,0
2019-07-19,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-19,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-22,Fressie Orange 1 liter,184800,0,0,184800,0,0
2019-07-22,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-22,Fressie Orange/C-power PET,0,11520,0,0,11520,0
2019-07-22,Fressie Orange PET,0,0,0,0,0,0
2019-07-22,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-22,Fressie Orange/Mango+C 1L,16200,0,9000,16200,0,9000
2019-07-23,Fressie Orange 1 liter,0,0,62400,0,0,62400
2019-07-23,Fressie Orange/Mango 1 liter,0,0,3600,0,0,3600
2019-07-23,Fressie Orange/C-power PET,0,2880,0,0,2880,0
2019-07-23,Fressie Orange PET,0,0,0,0,0,0
2019-07-23,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-23,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-24,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-24,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-24,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-07-24,Fressie Orange PET,0,0,0,0,0,0
2019-07-24,Fressie Orange/Mango PET,0,5760,0,0,5760,0
2019-07-24,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-25,Fressie Orange 1 liter,0,0,73200,0,0,73200
2019-07-25,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-25,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-25,Fressie Orange PET,0,0,37440,0,0,37440
2019-07-25,Fressie Orange/Mango PET,2880,0,0,2880,0,0
2019-07-25,Fressie Orange/Mango+C 1L,6600,0,16800,6600,0,16800
2019-07-26,Fressie Orange 1 liter,25800,0,0,25800,0,0
2019-07-26,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-26,Fressie Orange/C-power PET,0,2880,0,0,2880,0
2019-07-26,Fressie Orange PET,0,46080,0,0,46080,0
2019-07-26,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-26,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-07-29,Fressie Orange 1 liter,25800,0,0,25800,0,0
2019-07-29,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-07-29,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-29,Fressie Orange PET,17280,0,0,17280,0,0
2019-07-29,Fressie Orange/Mango PET,0,0,8640,0,0,8640
2019-07-29,Fressie Orange/Mango+C 1L,7800,0,15000,7800,0,15000
2019-07-30,Fressie Orange 1 liter,37800,0,0,37800,0,0
2019-07-30,Fressie Orange/Mango 1 liter,3000,0,0,3000,0,0
2019-07-30,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-07-30,Fressie Orange PET,0,0,0,0,0,0
2019-07-30,Fressie Orange/Mango PET,14400,0,0,14400,0,0
2019-07-30,Fressie Orange/Mango+C 1L,0,0,12000,0,0,12000
2019-07-31,Fressie Orange 1 liter,0,0,0,0,0,0
2019-07-31,Fressie Orange/Mango 1 liter,0,0,4800,0,0,4800
2019-07-31,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-07-31,Fressie Orange PET,0,0,57600,0,0,57600
2019-07-31,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-07-31,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-03,Fressie Orange 1 liter,51600,0,12600,51600,0,12600
2019-06-03,Fressie Orange/Mango 1 liter,600,0,3600,600,0,3600
2019-06-03,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-03,Fressie Orange PET,0,0,0,0,0,0
2019-06-03,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-03,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-04,Fressie Orange 1 liter,0,0,0,0,0,0
2019-06-04,Fressie Orange/Mango 1 liter,0,0,3600,0,0,3600
2019-06-04,Fressie Orange/C-power PET,0,5760,2880,0,5760,2880
2019-06-04,Fressie Orange PET,0,0,46080,0,0,46080
2019-06-04,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-04,Fressie Orange/Mango+C 1L,6000,0,13800,6000,0,13800
2019-06-05,Fressie Orange 1 liter,0,0,0,0,0,0
2019-06-05,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-05,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-05,Fressie Orange PET,23040,17280,0,23040,17280,0
2019-06-05,Fressie Orange/Mango PET,0,14400,0,0,14400,0
2019-06-05,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-06,Fressie Orange 1 liter,42000,0,74400,42000,0,74400
2019-06-06,Fressie Orange/Mango 1 liter,1800,0,0,1800,0,0
2019-06-06,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-06,Fressie Orange PET,0,0,0,0,0,0
2019-06-06,Fressie Orange/Mango PET,2880,0,17280,2880,0,17280
2019-06-06,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-07,Fressie Orange 1 liter,0,0,0,0,0,0
2019-06-07,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-07,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-07,Fressie Orange PET,0,0,72000,0,0,72000
2019-06-07,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-07,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-10,Fressie Orange 1 liter,45600,0,0,45600,0,0
2019-06-10,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-10,Fressie Orange/C-power PET,2880,5760,0,2880,5760,0
2019-06-10,Fressie Orange PET,0,0,0,0,0,0
2019-06-10,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-10,Fressie Orange/Mango+C 1L,7800,0,7200,7800,0,7200
2019-06-11,Fressie Orange 1 liter,103800,0,0,103800,0,0
2019-06-11,Fressie Orange/Mango 1 liter,1800,0,0,1800,0,0
2019-06-11,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-06-11,Fressie Orange PET,0,46080,0,0,46080,0
2019-06-11,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-11,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-12,Fressie Orange 1 liter,0,0,41400,0,0,41400
2019-06-12,Fressie Orange/Mango 1 liter,0,0,3600,0,0,3600
2019-06-12,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-12,Fressie Orange PET,31680,0,0,31680,0,0
2019-06-12,Fressie Orange/Mango PET,5760,0,8640,5760,0,8640
2019-06-12,Fressie Orange/Mango+C 1L,0,0,6600,0,0,6600
2019-06-13,Fressie Orange 1 liter,0,0,0,0,0,0
2019-06-13,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-13,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-13,Fressie Orange PET,0,0,0,0,0,0
2019-06-13,Fressie Orange/Mango PET,0,14400,0,0,14400,0
2019-06-13,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-14,Fressie Orange 1 liter,0,0,0,0,0,0
2019-06-14,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-14,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-14,Fressie Orange PET,0,0,46080,0,0,46080
2019-06-14,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-14,Fressie Orange/Mango+C 1L,0,0,16200,0,0,16200
2019-06-17,Fressie Orange 1 liter,0,0,32464,0,0,45000
2019-06-17,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-06-17,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-17,Fressie Orange PET,83520,23040,0,83520,23040,0
2019-06-17,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-17,Fressie Orange/Mango+C 1L,7200,0,0,7200,0,0
2019-06-18,Fressie Orange 1 liter,19800,0,0,19800,0,0
2019-06-18,Fressie Orange/Mango 1 liter,0,0,7800,0,0,7800
2019-06-18,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-18,Fressie Orange PET,0,0,0,0,0,0
2019-06-18,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-06-18,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-19,Fressie Orange 1 liter,0,0,0,0,0,0
2019-06-19,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-19,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-19,Fressie Orange PET,0,0,83520,0,0,83520
2019-06-19,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-19,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-20,Fressie Orange 1 liter,22200,0,0,22200,0,0
2019-06-20,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-20,Fressie Orange/C-power PET,2880,0,2880,2880,0,2880
2019-06-20,Fressie Orange PET,0,31680,0,0,31680,0
2019-06-20,Fressie Orange/Mango PET,0,0,28800,0,0,28800
2019-06-20,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-21,Fressie Orange 1 liter,30000,0,0,30000,0,0
2019-06-21,Fressie Orange/Mango 1 liter,0,0,1200,0,0,1200
2019-06-21,Fressie Orange/C-power PET,0,5760,0,0,5760,0
2019-06-21,Fressie Orange PET,0,0,0,0,0,0
2019-06-21,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-21,Fressie Orange/Mango+C 1L,11400,0,15600,11400,0,15600
2019-06-24,Fressie Orange 1 liter,0,0,23400,0,0,23400
2019-06-24,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-24,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-24,Fressie Orange PET,0,0,0,0,0,0
2019-06-24,Fressie Orange/Mango PET,0,23040,0,0,23040,0
2019-06-24,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-25,Fressie Orange 1 liter,0,0,0,0,0,0
2019-06-25,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-06-25,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-06-25,Fressie Orange PET,14400,0,0,14400,0,0
2019-06-25,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-25,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-06-26,Fressie Orange 1 liter,15600,0,0,15600,0,0
2019-06-26,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-26,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-26,Fressie Orange PET,0,25920,0,0,25920,0
2019-06-26,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-06-26,Fressie Orange/Mango+C 1L,12000,0,20400,12000,0,20400
2019-06-27,Fressie Orange 1 liter,0,0,59400,0,0,59400
2019-06-27,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-06-27,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-27,Fressie Orange PET,0,0,0,0,0,0
2019-06-27,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-06-27,Fressie Orange/Mango+C 1L,7800,0,0,7800,0,0
2019-06-28,Fressie Orange 1 liter,22800,0,0,22800,0,0
2019-06-28,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-06-28,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-06-28,Fressie Orange PET,0,0,132480,0,0,132480
2019-06-28,Fressie Orange/Mango PET,0,0,11520,0,0,11520
2019-06-28,Fressie Orange/Mango+C 1L,0,0,7461,0,0,16800
2019-03-01,Fressie Orange 1 liter,0,0,0,0,0,0
2019-03-01,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-01,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-03-01,Fressie Orange PET,0,37440,0,0,37440,0
2019-03-01,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-03-01,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-03-04,Fressie Orange 1 liter,24000,0,70800,24000,0,70800
2019-03-04,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-04,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-03-04,Fressie Orange PET,0,34560,0,0,34560,0
2019-03-04,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-03-04,Fressie Orange/Mango+C 1L,10800,0,22200,10800,0,22200
2019-03-05,Fressie Orange 1 liter,0,0,0,0,0,0
2019-03-05,Fressie Orange/Mango 1 liter,1800,0,0,1800,0,0
2019-03-05,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-03-05,Fressie Orange PET,17280,0,0,17280,0,0
2019-03-05,Fressie Orange/Mango PET,0,0,31680,0,0,31680
2019-03-05,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-03-06,Fressie Orange 1 liter,0,0,24600,0,0,24600
2019-03-06,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-06,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-03-06,Fressie Orange PET,0,25920,37440,0,25920,37440
2019-03-06,Fressie Orange/Mango PET,0,31680,0,0,31680,0
2019-03-06,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-03-07,Fressie Orange 1 liter,25800,0,0,25800,0,0
2019-03-07,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-07,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-03-07,Fressie Orange PET,0,0,0,0,0,0
2019-03-07,Fressie Orange/Mango PET,2880,0,0,2880,0,0
2019-03-07,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-03-08,Fressie Orange 1 liter,0,0,0,0,0,0
2019-03-08,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-08,Fressie Orange/C-power PET,0,0,5760,0,0,5760
2019-03-08,Fressie Orange PET,0,25920,0,0,25920,0
2019-03-08,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-03-08,Fressie Orange/Mango+C 1L,0,0,16800,0,0,16800
2019-03-11,Fressie Orange 1 liter,0,0,45600,0,0,45600
2019-03-11,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-11,Fressie Orange/C-power PET,5760,0,0,5760,0,0
2019-03-11,Fressie Orange PET,0,0,0,0,0,0
2019-03-11,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-03-11,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-03-12,Fressie Orange 1 liter,0,0,0,0,0,0
2019-03-12,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-12,Fressie Orange/C-power PET,0,5760,0,0,5760,0
2019-03-12,Fressie Orange PET,0,0,0,0,0,0
2019-03-12,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-03-12,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-03-13,Fressie Orange 1 liter,0,0,0,0,0,0
2019-03-13,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-13,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-03-13,Fressie Orange PET,20160,0,0,20160,0,0
2019-03-13,Fressie Orange/Mango PET,0,8640,0,0,8640,0
2019-03-13,Fressie Orange/Mango+C 1L,0,0,19200,0,0,19200
2019-03-14,Fressie Orange 1 liter,30000,0,0,30000,0,0
2019-03-14,Fressie Orange/Mango 1 liter,3000,0,0,3000,0,0
2019-03-14,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-03-14,Fressie Orange PET,0,0,0,0,0,0
2019-03-14,Fressie Orange/Mango PET,0,0,5760,0,0,5760
2019-03-14,Fressie Orange/Mango+C 1L,8400,0,0,8400,0,0
2019-03-15,Fressie Orange 1 liter,0,0,38400,0,0,38400
2019-03-15,Fressie Orange/Mango 1 liter,0,0,2400,0,0,2400
2019-03-15,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-03-15,Fressie Orange PET,0,0,34560,0,0,34560
2019-03-15,Fressie Orange/Mango PET,0,2880,0,0,2880,0
2019-03-15,Fressie Orange/Mango+C 1L,0,0,22800,0,0,22800
2019-03-18,Fressie Orange 1 liter,0,0,0,0,0,0
2019-03-18,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-18,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-03-18,Fressie Orange PET,0,37440,0,0,37440,0
2019-03-18,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-03-18,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-03-19,Fressie Orange 1 liter,0,0,0,0,0,0
2019-03-19,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-03-19,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-03-19,Fressie Orange PET,0,0,0,0,0,0
